TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2023-03-16 12:03:47.843,1.3469781,1.1754745,0.8559864,1.2886845,1.0036559,0.810231,0.95214885,1.3051337,1.593319,0.48760873,0.85844153,1.2929326,0.6983024,0.49291635,0.29395255,0.79229206,0.026346464,-0.06135112,-0.2723565,0.6095749,778.46155,781.685,774.83514,811.0989,745.42126,0.0,17.999998,0.39764404296875,0.015625,0.934326171875,0.082244873046875,-3.775787353515625,-1.8841552734375,2480439.5604395606,8.349120879120879E7,1.596168498168498E7,92.03978,1,1.0,1.0,1.0,1.0,60.00
2023-03-16 12:03:48.359,1.1298131,1.1048108,0.77474165,1.2886845,0.9542731,0.77895063,0.8570672,1.3051337,1.593319,0.53836536,0.85844153,1.2929326,0.75244904,0.42835903,0.2839015,0.79229206,-0.023061031,-0.08156904,-0.30847612,0.6095749,796.99634,779.2674,770.40295,778.86444,746.63007,0.0,17.999998,0.391845703125,-0.03094482421875,0.91961669921875,2.325286865234375,-1.233673095703125,3.96270751953125,2520732.600732601,8.317772893772894E7,1.593025641025641E7,90.970055,1,1.0,1.0,1.0,1.0,60.00
2023-03-16 12:03:48.871,0.6715921,0.8565736,0.6769911,1.2405536,1.0195087,0.5917021,0.5662087,1.1871686,1.5893216,0.6221772,0.73382837,1.6914136,0.76354903,0.2034186,0.23198718,1.2196625,-0.12585095,-0.079412706,-0.32819518,0.27515528,786.9231,779.2674,767.5824,791.3553,680.54944,8.0,9.999999,0.37384033203125,-0.003662109375,0.9327392578125,6.467437744140625,-5.7720947265625,6.69921875,2617435.8974358975,8.35959706959707E7,1.5976996336996337E7,88.97416,1,1.0,1.0,1.0,1.0,60.00
2023-03-16 12:03:49.405,0.77831745,0.6122407,0.80412054,1.3737206,1.1773431,0.48642558,0.1222807,1.1709864,1.4707134,0.66078556,0.4013361,1.8850431,0.6988118,0.24144243,0.18843722,1.4999602,-0.02648011,-0.02660966,-0.18753868,0.29978135,838.49817,787.326,789.7436,817.1429,763.95605,17.999998,0.0,0.38812255859375,0.02392578125,0.945068359375,3.36456298828125,-4.598236083984375,-0.88226318359375,2561831.5018315017,8.394490842490843E7,1.603018315018315E7,87.16305,1,1.0,1.0,1.0,1.0,60.00
2023-03-16 12:03:49.946,1.042043,0.47782934,0.9601902,1.5938478,1.2151217,0.41790926,0.19189356,1.2690574,1.4997602,0.64463264,0.48930576,1.9242644,0.65044713,0.38141984,0.19799554,1.7077873,0.017962683,0.0058017685,-0.20769835,0.34425083,826.0073,779.67035,767.1795,825.6044,705.12823,29.999998,0.0,0.39300537109375,-0.012451171875,0.9276123046875,-0.007476806640625,-5.450592041015625,-0.0299072265625,2536849.8168498166,8.367575091575092E7,1.6006813186813187E7,85.741684,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:03:50.479,1.1410799,0.55134636,0.94866663,1.6948621,1.2551587,0.47602007,0.37685713,1.3038936,1.5176287,0.5849777,0.50413287,1.8691789,0.65681374,0.3988681,0.23092423,1.8665835,0.046138477,0.030003343,-0.23224358,0.3855341,799.41394,770.40295,768.3883,804.65204,724.4689,29.999998,0.0,0.40008544921875,-0.02130126953125,0.93560791015625,0.8673095703125,-7.618865966796875,-2.175750732421875,2519926.73992674,8.345655677655677E7,1.5983443223443223E7,84.515434,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:03:51.011,1.2062325,0.6755794,0.6549956,1.7781036,1.0382575,0.378899,0.3863498,1.3471396,1.3337073,0.56901836,0.5356075,1.6549981,0.62336814,0.29319367,0.3350893,1.8058971,-0.030667813,-0.09202372,-0.2996148,0.4215655,804.2491,796.1905,773.6264,812.3077,745.0183,25.999996,0.0,0.4398193359375,-0.029052734375,0.89984130859375,0.186920166015625,-6.422576904296875,-1.09161376953125,2449816.84981685,8.29440293040293E7,1.593025641025641E7,83.79346,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:03:51.555,1.13184,0.70826733,0.54439926,1.8125393,0.9261182,0.26365417,0.3950481,1.3604667,1.2994819,0.5471039,0.6159459,1.5978203,0.78798807,0.2006067,0.4037357,1.7860966,-0.0011234574,-0.09559682,-0.24063087,0.44392204,805.4579,779.2674,770.40295,849.3773,689.011,15.999998,0.0,0.44329833984375,-0.03973388671875,0.90936279296875,2.160797119140625,-3.87298583984375,0.61309814453125,2497362.637362637,8.287714285714285E7,1.5882710622710623E7,83.92253,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:03:52.112,0.9610567,0.68623817,0.530551,1.0364891,0.9002984,0.26314113,0.41433603,1.0968951,1.359878,0.76578796,0.66199327,1.8771509,0.92222536,0.22360405,0.44518292,1.327133,-0.021948773,-0.09022358,-0.23069671,0.40723243,818.7546,774.0293,774.83514,778.46155,787.72894,11.999999,0.0,0.449951171875,-0.048095703125,0.90606689453125,3.072967529296875,-3.327178955078125,-0.5682373046875,2509450.5494505493,8.34541391941392E7,1.5952014652014652E7,83.92253,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:03:52.658,0.81678706,0.67193997,0.6126123,1.1284546,1.1315073,0.7051142,0.7091531,1.3856221,1.3936852,0.68916804,0.7533974,2.0259914,0.9440565,0.24893363,0.40648034,1.3913736,-0.05987801,-0.10927506,-0.22550522,0.39911488,789.7436,785.7143,778.86444,783.69965,643.8828,21.999996,0.0,0.45928955078125,-0.06201171875,0.8953857421875,1.30096435546875,-4.3963623046875,-1.18133544921875,2530402.9304029304,8.3316336996337E7,1.59407326007326E7,83.92253,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:03:53.214,0.93152314,0.82740873,0.6167531,1.2709271,1.1645808,0.73757464,0.78414947,1.3702391,1.3519398,0.6524799,0.751369,2.0275753,0.7878338,0.23733993,0.31942275,1.4244983,-0.1273087,-0.20899877,-0.21043248,0.34077933,806.26373,793.7729,762.3443,769.19415,721.6484,34.0,0.0,0.44989013671875,-0.0709228515625,0.90692138671875,1.682281494140625,-1.607513427734375,-3.42437744140625,2547326.0073260074,8.312534798534799E7,1.5923003663003663E7,83.92253,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:03:53.740,0.96450865,0.7832507,0.6625232,1.3407592,1.1399541,0.6506997,0.92534924,1.4551691,1.3797497,0.7560246,0.66467357,1.9732001,0.69883853,0.25544223,0.19365783,1.4254589,-0.069404,-0.22953491,-0.17333645,0.26812238,793.36993,798.20514,763.95605,776.4469,670.07324,44.000008,0.0,0.464111328125,-0.09228515625,0.89093017578125,1.5252685546875,-4.5159912109375,-0.8673095703125,2552161.172161172,8.338241758241758E7,1.5947985347985348E7,83.92253,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:03:54.252,0.8995233,0.39149657,0.39054903,1.1589643,1.0297397,0.28277332,0.443103,0.902846,1.3513764,0.66224724,0.55431306,1.5072608,0.58215076,0.26430917,0.35730803,1.1521616,0.03662335,-0.10123967,-0.057175398,0.22553614,770.80585,788.1319,754.2857,754.2857,789.7436,56.0,0.0,0.4666748046875,-0.0953369140625,0.8924560546875,2.758941650390625,-5.18890380859375,-0.471038818359375,2266886.446886447,8.403194139194138E7,1.5972967032967033E7,83.92253,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:03:54.783,0.7082947,0.06798601,0.33698973,0.9773556,1.1085838,0.32353553,0.41562024,0.92298037,1.3793725,0.72551143,0.70241404,1.3512105,0.6605233,0.28305525,0.5100546,0.9820663,0.11338321,-0.08382231,0.11057713,0.2432832,807.8755,795.78754,764.35895,850.18317,760.32965,59.999996,0.0,0.49298095703125,-0.104736328125,0.8797607421875,3.925323486328125,-4.418792724609375,2.04864501953125,2121025.641025641,8.457106227106227E7,1.6014065934065934E7,83.92253,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:03:55.296,0.97315174,0.5117095,0.53695565,1.1244385,1.1465229,0.5311124,0.42709628,0.91821796,1.3523176,0.5441203,0.7243204,1.4004587,0.7270138,0.2376556,0.5196465,0.8930361,0.20275527,-0.059429534,0.11482408,0.32203174,808.2784,782.49084,727.28937,803.44324,703.1135,63.999992,0.0,0.4605712890625,-0.08526611328125,0.89501953125,4.284210205078125,-3.282318115234375,0.9869384765625,2244322.3443223443,8.511501831501831E7,1.6066446886446886E7,84.908585,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:03:55.831,1.15772,0.6646483,0.61398906,1.2901102,1.2631918,0.6162445,0.41378424,1.1564628,1.3682898,0.60030603,0.7243204,1.3299565,0.74840105,0.26652774,0.58266175,0.95500135,0.23669231,-0.07485781,0.18550344,0.30993074,827.2161,782.0879,845.34796,856.2271,767.98535,58.0,0.0,0.46771240234375,-0.103515625,0.8836669921875,2.811279296875,-3.63372802734375,1.203765869140625,2689157.509157509,8.529391941391942E7,1.6096263736263735E7,86.24241,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:03:56.339,1.2267523,0.84663457,0.72317326,1.3217729,1.2643927,0.5279246,0.41404966,1.227011,1.4142283,0.42807373,0.626545,1.3264962,0.6832804,0.2213482,0.56978035,0.9746042,0.19348733,-0.09873368,0.18712471,0.44168684,821.1722,788.93774,782.0879,870.7326,736.1539,48.000004,0.0,0.47174072265625,-0.10113525390625,0.89129638671875,4.299163818359375,-4.35150146484375,0.7177734375,2759267.399267399,8.491032967032968E7,1.6061611721611721E7,87.03886,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:03:56.862,1.1962488,0.7237103,0.72317326,1.3513274,1.2787617,0.2915366,0.41404966,1.2959255,1.4221661,0.3812128,0.626545,1.390853,0.5636158,0.25504887,0.56978035,1.1593962,0.12047872,-0.06916472,0.18712471,0.45449442,791.75824,785.31134,747.03296,811.50183,707.5458,38.0,0.0,0.463623046875,-0.10516357421875,0.88995361328125,2.58697509765625,-4.6954345703125,2.10845947265625,2718168.4981684983,8.47781684981685E7,1.6048717948717948E7,87.72595,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:03:57.393,0.9843526,0.61085325,0.72317326,1.1490095,1.1759301,0.0015183322,0.41404966,1.1755593,1.3961304,0.35934204,0.626545,1.3616426,0.5099445,0.18185112,0.56978035,1.1545081,0.075416885,-0.121053115,0.18712471,0.45092094,770.0,790.9524,757.9121,739.3773,740.989,31.999996,0.0,0.4984130859375,-0.09588623046875,0.87603759765625,4.26177978515625,-6.273040771484375,-1.06170654296875,2690769.2307692305,8.504652014652014E7,1.603098901098901E7,87.75732,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:03:57.941,0.8615777,0.23370275,0.72317326,1.0466527,1.0837761,-5.024566E-4,0.41404966,1.1032454,1.2733124,0.38302022,0.626545,1.35918,0.4787947,0.1577329,0.56978035,1.1703959,0.058911804,-0.09754349,0.18712471,0.33395344,789.7436,795.38464,799.011,775.2381,648.315,31.999996,0.0,0.5072021484375,-0.0853271484375,0.87005615234375,6.048736572265625,-5.4730224609375,-3.581390380859375,2650476.1904761903,8.562915750915751E7,1.6109157509157509E7,87.75732,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:03:58.446,0.8156159,0.7732064,0.72317326,0.7380807,0.9318751,0.04658848,0.41404966,0.9263404,1.3094678,0.53996867,0.626545,1.1846851,0.5123646,0.07759065,0.56978035,0.95792043,0.087484166,-0.05042517,0.18712471,0.201179,808.68134,790.54944,765.56775,771.2088,756.7033,31.999996,0.0,0.50872802734375,-0.09796142578125,0.87445068359375,2.64678955078125,-3.78326416015625,-2.2430419921875,2655311.355311355,8.596358974358974E7,1.612930402930403E7,87.75732,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:03:58.972,1.1577809,0.84226763,0.72317326,0.96589804,0.9001161,0.10243568,0.41404966,0.7567913,1.396937,0.61500174,0.626545,1.3123733,0.56118244,0.17990454,0.56978035,0.98701733,0.11888458,-0.048411258,0.18712471,0.24831426,787.326,790.54944,731.7216,768.7912,718.022,40.0,0.0,0.50384521484375,-0.11328125,0.8607177734375,1.024322509765625,-3.087921142578125,-0.067291259765625,2661758.241758242,8.57935531135531E7,1.6104322344322344E7,87.75732,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:03:59.480,1.3590363,0.82247573,0.72317326,1.0580707,0.7098885,0.1039739,0.41404966,0.78576154,1.457677,0.55784667,0.626545,1.4390305,0.65789515,0.17713746,0.56978035,1.0100543,0.19531047,-0.029258275,0.18712471,0.33591396,787.72894,816.7399,764.35895,775.2381,768.7912,44.000004,0.0,0.51763916015625,-0.1153564453125,0.869140625,7.738494873046875,1.786956787109375,2.25799560546875,2656923.076923077,8.585076923076923E7,1.6090622710622711E7,87.75732,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:00.011,1.3091382,0.68570447,0.72317326,1.0348462,0.68792874,0.28049132,0.41404966,0.8100873,1.4700508,0.60686696,0.626545,1.4696283,0.8061288,0.1989669,0.56978035,1.0201403,0.1990437,0.10707392,0.18712471,0.38650513,828.022,767.5824,718.022,866.30035,947.28937,54.000004,0.0,0.33282470703125,-0.00885009765625,0.9517822265625,24.890289306640625,24.710845947265625,7.648773193359375,2835018.315018315,8.509648351648352E7,1.6109157509157509E7,87.75732,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:00.523,1.216432,0.7565299,0.72317326,0.9532466,0.6091981,0.48413387,0.41404966,0.93159574,1.3902594,0.54073536,0.626545,1.4696283,0.85056317,0.16006866,0.56978035,0.96086943,0.22193938,0.21332633,0.18712471,0.37810442,816.337,786.52014,768.7912,868.71796,780.87915,63.999992,0.0,0.2332763671875,0.0775146484375,0.99249267578125,3.99261474609375,-3.147735595703125,-8.845062255859375,2910769.2307692305,8.369589743589744E7,1.5976190476190476E7,87.75732,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:01.032,0.6777867,0.8744091,0.72317326,0.8174153,0.6072868,0.66417885,0.41404966,0.7532653,1.256181,0.54073536,0.626545,1.2279875,0.9093308,0.16208977,0.56978035,0.8173717,0.09769597,0.31040993,0.18712471,0.377179,827.619,792.96704,772.8205,818.3516,759.92676,73.999985,6.0,0.27642822265625,0.0416259765625,0.93792724609375,-2.3626708984375,-9.82452392578125,-13.17413330078125,2826959.7069597067,8.312534798534799E7,1.5926227106227105E7,87.75732,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:01.542,0.91553104,0.75968784,0.72317326,0.8174153,0.76131505,0.55185574,0.41404966,0.7532653,0.95840037,0.32915926,0.626545,1.2279875,0.49482518,0.3503157,0.56978035,0.8173717,0.23787576,0.03565419,0.18712471,0.377179,812.3077,790.54944,791.75824,782.0879,702.71063,73.999985,15.999998,0.3321533203125,0.01080322265625,0.95806884765625,3.1402587890625,-4.366455078125,-9.5703125,2669010.9890109887,8.317772893772894E7,1.593025641025641E7,87.75732,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:02.045,1.1518059,0.5178573,0.86676115,1.2710783,0.689715,0.24962138,0.4052296,0.82840765,1.3897805,0.33472234,0.5887048,0.7569199,0.6915513,0.4174408,0.43235275,0.93567955,0.27183172,-0.080837816,-0.032523222,0.542223,802.23444,794.17584,771.6117,823.9927,776.04395,65.99999,27.999996,0.3262939453125,0.05792236328125,0.961669921875,12.60589599609375,-6.572113037109375,6.11602783203125,2623076.923076923,8.051919413919413E7,1.5714285714285715E7,80.282524,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:02.555,1.2112381,0.5237075,0.8530318,1.2710783,0.94048476,0.36834848,0.41747844,0.82840765,1.4063631,0.38782156,0.71050894,0.7569199,0.7225818,0.38800463,0.49583793,0.93567955,0.19471282,-0.12789725,0.021289768,0.542223,784.5055,777.6557,715.6044,758.71796,718.4249,58.0,36.0,0.31634521484375,0.03118896484375,0.935302734375,5.016937255859375,-9.55535888671875,-4.6954345703125,2534432.2344322344,7.980600732600732E7,1.5661904761904761E7,75.51993,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:03.061,1.1637306,0.45051315,0.8359112,1.1944861,0.9128392,0.57355887,0.48146796,0.7552955,1.4063631,0.40280268,0.6857272,0.7323735,0.6914102,0.3647297,0.50591147,0.9409827,0.10776163,-0.2181257,0.061547324,0.51210916,799.011,788.5348,757.1062,807.47253,803.8461,48.000004,46.000008,0.3564453125,0.0677490234375,0.9515380859375,3.94775390625,-5.899200439453125,6.781463623046875,2370842.490842491,7.997282051282051E7,1.5676410256410256E7,75.51993,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:03.575,1.0329995,0.49436575,0.78893244,1.2212029,1.0199621,0.6370034,0.4978528,0.77882165,1.2156957,0.4936213,0.6826118,0.6843599,0.63031864,0.33639866,0.61104083,0.94647074,0.025575373,-0.20907813,0.1436526,0.4679373,819.15753,772.4176,776.04395,868.315,751.06226,38.0,56.0,0.333740234375,0.059326171875,0.9613037109375,0.8673095703125,-3.252410888671875,-0.800018310546875,2441758.241758242,8.034673992673993E7,1.5723150183150183E7,75.51993,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:04.086,1.0572082,0.48911795,0.78893244,1.3440851,1.0009149,0.5708496,0.4978528,1.16353,0.85648936,0.46449125,0.6826118,1.1998863,0.60926527,0.3846191,0.61104083,0.8112503,0.04155549,-0.13853933,0.1436526,0.32058245,800.6227,776.04395,782.0879,805.8608,731.7216,27.999994,54.000004,0.31280517578125,0.04888916015625,0.95843505859375,0.814971923828125,-6.213226318359375,-3.865509033203125,2486886.446886447,8.119772893772894E7,1.5815824175824175E7,75.51993,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:04.618,1.2399641,0.7535027,0.78893244,1.3440851,1.0916692,0.48208106,0.4978528,1.16353,0.926096,0.46449125,0.6826118,1.1998863,0.7133951,0.45496365,0.61104083,0.8112503,0.07207825,-0.049745493,0.1436526,0.32058245,784.90845,796.99634,758.315,752.27106,711.978,17.999994,48.000004,0.3402099609375,0.041259765625,0.9515380859375,2.28790283203125,-6.23565673828125,0.859832763671875,2476410.2564102565,8.09785347985348E7,1.5805347985347984E7,84.10305,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:05.123,1.297443,0.8824101,0.78893244,1.611559,1.0502188,0.37601757,0.4978528,1.5927525,0.9626044,0.7528134,0.6826118,1.3390507,0.7065805,0.48923516,0.61104083,1.3923544,0.025374807,-0.052455366,0.1436526,0.25628862,772.4176,815.12823,697.0696,751.8681,814.7253,5.9999967,36.0,0.32598876953125,0.0369873046875,0.9576416015625,5.420684814453125,-2.79632568359375,1.21124267578125,2441758.241758242,8.076175824175824E7,1.577150183150183E7,96.43497,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:05.638,1.2034991,0.9010677,0.78893244,1.5827508,1.0025179,0.5173237,0.4978528,1.6688075,1.082606,0.7926216,0.6826118,1.8246945,0.58342403,0.46800345,0.61104083,1.3171363,0.015517492,-0.02653535,0.1436526,0.2964378,789.34064,785.31134,794.57874,749.0476,664.83514,0.0,25.999992,0.35540771484375,0.02886962890625,0.9344482421875,0.6878662109375,-7.61138916015625,-4.66552734375,2349890.10989011,7.998652014652014E7,1.567882783882784E7,96.43497,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:06.153,1.0873564,0.7611283,0.78893244,1.5588467,1.0340104,0.5151605,0.4978528,1.6383959,1.2908629,0.7926216,0.6826118,1.8255212,0.6307715,0.39656818,0.61104083,1.3126786,-0.021063035,-0.07428455,0.1436526,0.321723,810.293,782.49084,713.5897,738.97437,697.8755,0.0,15.999995,0.3685302734375,0.029541015625,0.9471435546875,-1.06170654296875,-6.50482177734375,-2.071075439453125,2302344.322344322,7.946351648351648E7,1.5641758241758242E7,96.43497,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:06.713,1.074266,0.882644,0.78893244,1.5334063,1.0380433,0.58236605,0.4978528,1.621037,1.2823827,0.74640685,0.6826118,1.825502,0.6778858,0.32863015,0.61104083,1.2161587,-0.047210183,-0.10387072,0.1436526,0.35099855,780.87915,776.8498,775.64105,761.53845,739.3773,0.0,7.9999967,0.36474609375,0.0067138671875,0.9483642578125,2.1533203125,-4.56085205078125,-2.34771728515625,2319267.399267399,7.94876923076923E7,1.5637728937728938E7,96.43497,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:07.246,1.215119,0.9393395,0.78893244,1.3209323,1.1418022,0.51200587,0.4978528,1.5597956,1.2732167,0.5192506,0.6826118,1.8008499,0.75950736,0.17905848,0.61104083,1.1866668,-0.09064739,-0.29686567,0.1436526,0.40609744,779.2674,761.53845,829.6337,880.0,735.34796,0.0,0.0,0.337890625,0.0513916015625,0.94097900390625,17.996673583984375,3.058013916015625,16.890106201171875,2316849.8168498166,7.882527472527473E7,1.55603663003663E7,96.43497,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:07.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-03-16 12:04:07.765,1.239484,0.89471215,0.78893244,1.3209323,1.1205812,0.47401375,0.4978528,1.5597956,1.2600665,0.39155823,0.6826118,1.8008499,0.7995114,0.22949335,0.61104083,1.1866668,-0.10800217,-0.28599072,0.1436526,0.40609744,868.71796,789.7436,768.7912,818.7546,772.8205,0.0,0.0,0.29669189453125,0.10736083984375,0.96051025390625,1.951446533203125,-1.786956787109375,-2.115936279296875,2273333.3333333335,7.759714285714285E7,1.5496703296703296E7,96.43497,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:08.294,1.239484,0.6163556,0.78893244,1.3209323,1.1205812,0.4597508,0.4978528,1.5597956,1.2600665,0.35286584,0.6826118,1.8008499,0.7995114,0.26598117,0.61104083,1.1866668,-0.10800217,-0.32978263,0.1436526,0.40609744,841.7216,794.9817,803.0403,805.8608,1068.9744,0.0,0.0,0.2957763671875,0.0806884765625,0.96429443359375,-0.28411865234375,-4.717864990234375,-4.29168701171875,2218534.7985347984,7.664864468864469E7,1.5401611721611721E7,96.43497,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:08.830,1.239484,0.13551114,0.78893244,1.3209323,1.1205812,0.6082573,0.4978528,1.5597956,1.2600665,0.44649667,0.6826118,1.8008499,0.7995114,0.23112445,0.61104083,1.1866668,-0.10800217,-0.23421608,0.1436526,0.40609744,774.83514,777.6557,853.00366,766.3736,716.0073,0.0,0.0,0.31414794921875,0.06536865234375,0.95709228515625,0.6280517578125,-5.121612548828125,0.590667724609375,2157289.377289377,7.632227106227106E7,1.5422564102564102E7,96.43497,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:09.354,1.239484,0.4468011,0.78893244,1.3209323,1.1205812,0.7412261,0.4978528,1.5597956,1.2600665,0.4839237,0.6826118,1.8008499,0.7995114,0.18192618,0.61104083,1.1866668,-0.10800217,-0.25006163,0.1436526,0.40609744,770.0,780.4762,794.57874,759.5238,712.7839,0.0,0.0,0.3443603515625,0.05316162109375,0.94818115234375,1.79443359375,-5.465545654296875,0.52337646484375,2179853.4798534797,7.675018315018314E7,1.545882783882784E7,95.75294,1,2.0,1.0,1.0,2.0,55.00
2023-03-16 12:04:09.865,1.239484,0.6710553,0.78893244,1.3209323,1.1205812,0.65426093,0.4978528,1.5597956,1.2600665,0.6505318,0.6826118,1.8008499,0.7995114,0.13897267,0.61104083,1.1866668,-0.10800217,-0.28297883,0.1436526,0.40609744,780.87915,780.07324,771.6117,807.47253,753.47986,0.0,0.0,0.3614501953125,0.04083251953125,0.94573974609375,2.6019287109375,-5.884246826171875,-0.142059326171875,2204029.304029304,7.708864468864469E7,1.5494285714285715E7,93.85605,1,2.0,1.0,1.0,2.0,55.00
2023-03-16 12:04:10.396,1.3158058,0.76837695,0.78893244,1.5067371,1.1296442,0.59442383,0.4978528,1.084836,0.7569893,0.60919154,0.6826118,1.107707,0.58460325,0.18495226,0.61104083,0.6425068,0.32338867,-0.2981993,0.1436526,0.029667515,780.4762,775.2381,796.5934,749.0476,734.1392,0.0,0.0,0.374267578125,0.041015625,0.93609619140625,1.60003662109375,-6.34033203125,-0.299072265625,2204835.164835165,7.724014652014652E7,1.5492673992673993E7,92.94412,1,1.0,1.0,1.0,1.0,55.00
2023-03-16 12:04:10.935,1.1986208,0.70993,0.78893244,1.4056559,1.2477268,0.4600654,0.4978528,1.1965455,0.77231795,0.5919928,0.6826118,1.2790583,0.5228523,0.1604716,0.61104083,0.7052951,0.17987305,-0.29846966,0.1436526,-0.014702889,764.7619,780.07324,760.32965,757.50916,695.4579,0.0,0.0,0.39630126953125,0.01678466796875,0.9326171875,2.459869384765625,-5.33843994140625,-2.115936279296875,2220952.380952381,7.784615384615384E7,1.5520879120879121E7,92.89255,1,1.0,1.0,1.0,1.0,60.00
2023-03-16 12:04:11.436,1.0611026,0.7032611,1.1088402,1.2590322,1.1924174,0.41763943,1.0411506,1.0837787,0.71822494,0.6145392,0.8348183,1.2790583,0.4950574,0.2231153,0.6166174,0.68273395,0.092436686,-0.1792576,-0.08208963,0.06948401,775.64105,784.5055,759.92676,776.4469,691.8315,0.0,0.0,0.42901611328125,0.01495361328125,0.9227294921875,2.130889892578125,-7.005767822265625,1.6748046875,2206446.886446886,7.8412673992674E7,1.5536190476190476E7,92.89255,1,1.0,1.0,1.0,1.0,60.00
2023-03-16 12:04:11.943,0.9912747,0.69829994,0.9556121,1.0693789,1.0112725,0.36134917,0.8766986,1.0502002,0.5526703,0.4564593,0.87177837,1.3363059,0.5090914,0.22411871,0.578955,0.673451,0.021968594,-0.14953114,-0.09870309,0.17471549,793.7729,784.90845,780.07324,844.5421,771.6117,0.0,0.0,0.44451904296875,-0.00103759765625,0.90863037109375,2.67669677734375,-6.65435791015625,1.697235107421875,2248351.6483516484,7.959567765567765E7,1.5638534798534798E7,93.18621,1,1.0,1.0,1.0,1.0,60.00
2023-03-16 12:04:12.474,0.9372967,0.83295816,0.95942974,1.0091631,0.7118547,0.56949604,0.8320073,0.9535093,0.6071853,0.42173952,0.8213927,1.430638,0.5819374,0.32508153,0.57693106,0.64037853,0.068814754,-0.14183281,-0.111961395,0.2752087,808.68134,790.14655,788.1319,840.10986,729.304,0.0,6.0,0.45782470703125,0.0054931640625,0.90557861328125,4.91973876953125,-4.605712890625,0.52337646484375,2234652.0146520147,8.011304029304029E7,1.563047619047619E7,94.77764,1,1.0,1.0,1.0,1.0,60.00
2023-03-16 12:04:13.021,0.9327602,0.6870782,0.88046265,1.0118182,0.67382383,0.6296549,0.6509002,0.9219146,0.7837338,0.41178903,0.59721875,1.4319073,0.56910115,0.2621885,0.6587182,0.68856204,0.035593376,-0.22800307,0.029025322,0.3535941,815.9341,782.8938,758.315,803.8461,670.07324,0.0,15.999998,0.4669189453125,0.00396728515625,0.90167236328125,3.21502685546875,-6.332855224609375,0.919647216796875,2233040.293040293,8.074080586080585E7,1.5650622710622711E7,96.497894,1,1.0,1.0,1.0,1.0,60.00
